date,product_id,region,daily_sales,price,promotion
2025-04-09 13:35:44.019029,P010,West,192,179.56,0
2025-04-10 13:35:44.019029,P001,West,53,381.31,0
2025-04-10 13:35:44.019029,P002,North,31,135.14,0
2025-04-10 13:35:44.019029,P003,East,198,349.35,0
2025-04-10 13:35:44.019029,P004,South,161,415.31,1
2025-04-10 13:35:44.019029,P005,East,56,410.22,0
2025-04-10 13:35:44.019029,P006,North,37,208.65,0
2025-04-10 13:35:44.019029,P007,South,161,360.9,0
2025-04-10 13:35:44.019029,P008,East,130,213.32,0
2025-04-10 13:35:44.019029,P009,East,123,466.84,0
2025-04-10 13:35:44.019029,P010,South,109,139.95,0
2025-04-11 13:35:44.019029,P001,West,126,331.16,0
2025-04-11 13:35:44.019029,P002,West,21,300.94,0
2025-04-11 13:35:44.019029,P003,South,96,459.78,0
2025-04-11 13:35:44.019029,P004,East,181,309.09,1
2025-04-11 13:35:44.019029,P005,East,87,356.57,0
2025-04-11 13:35:44.019029,P006,South,59,349.27,0
2025-04-11 13:35:44.019029,P007,South,115,122.91,0
2025-04-11 13:35:44.019029,P008,East,42,212.59,0
2025-04-11 13:35:44.019029,P009,East,148,261.02,0
2025-04-11 13:35:44.019029,P010,East,185,351.79,0
2025-04-12 13:35:44.019029,P001,East,99,190.15,0
2025-04-12 13:35:44.019029,P002,East,137,438.92,0
2025-04-12 13:35:44.019029,P003,North,148,76.62,0
2025-04-12 13:35:44.019029,P004,South,108,234.38,0
2025-04-12 13:35:44.019029,P005,South,80,365.05,0
2025-04-12 13:35:44.019029,P006,South,38,293.04,0
2025-04-12 13:35:44.019029,P007,West,178,371.42,0
2025-04-12 13:35:44.019029,P008,West,154,263.83,1
2025-04-12 13:35:44.019029,P009,South,42,101.5,0
2025-04-12 13:35:44.019029,P010,North,34,116.33,0
2025-04-13 13:35:44.019029,P001,South,70,311.3,0
2025-04-13 13:35:44.019029,P002,North,117,319.63,0
2025-04-13 13:35:44.019029,P003,East,105,184.19,1
2025-04-13 13:35:44.019029,P004,West,35,124.31,0
2025-04-13 13:35:44.019029,P005,South,162,309.99,0
2025-04-13 13:35:44.019029,P006,West,74,476.41,0
2025-04-13 13:35:44.019029,P007,West,100,144.2,1
2025-04-13 13:35:44.019029,P008,North,86,283.02,0
2025-04-13 13:35:44.019029,P009,South,61,492.41,0
2025-04-13 13:35:44.019029,P010,West,83,265.41,0
2025-04-14 13:35:44.019029,P001,South,152,334.13,0
2025-04-14 13:35:44.019029,P002,South,83,122.31,0
2025-04-14 13:35:44.019029,P003,North,47,262.02,0
2025-04-14 13:35:44.019029,P004,East,46,137.79,0
2025-04-14 13:35:44.019029,P005,West,145,307.13,0
2025-04-14 13:35:44.019029,P006,North,42,399.63,0
2025-04-14 13:35:44.019029,P007,West,163,232.15,0
2025-04-14 13:35:44.019029,P008,South,32,329.33,0
2025-04-14 13:35:44.019029,P009,West,76,415.51,0
2025-04-14 13:35:44.019029,P010,North,89,116.59,0
2025-04-15 13:35:44.019029,P001,West,30,459.57,0
2025-04-15 13:35:44.019029,P002,South,81,411.97,0
2025-04-15 13:35:44.019029,P003,North,150,460.41,0
2025-04-15 13:35:44.019029,P004,West,147,495.67,0
2025-04-15 13:35:44.019029,P005,East,104,121.45,0
2025-04-15 13:35:44.019029,P006,East,193,441.05,0
2025-04-15 13:35:44.019029,P007,West,33,243.27,1
2025-04-15 13:35:44.019029,P008,South,61,249.14,0
2025-04-15 13:35:44.019029,P009,East,35,427.13,0
2025-04-15 13:35:44.019029,P010,West,80,328.02,0
2025-04-16 13:35:44.019029,P001,East,172,396.49,1
2025-04-16 13:35:44.019029,P002,North,96,370.49,0
2025-04-16 13:35:44.019029,P003,East,68,268.88,0
2025-04-16 13:35:44.019029,P004,West,61,368.39,0
2025-04-16 13:35:44.019029,P005,West,70,247.54,0
2025-04-16 13:35:44.019029,P006,North,157,247.34,1
2025-04-16 13:35:44.019029,P007,West,66,182.81,0
2025-04-16 13:35:44.019029,P008,West,186,74.97,0
2025-04-16 13:35:44.019029,P009,South,129,345.52,0
2025-04-16 13:35:44.019029,P010,East,159,315.06,0
2025-04-17 13:35:44.019029,P001,West,41,143.98,0
2025-04-17 13:35:44.019029,P002,South,93,229.1,1
2025-04-17 13:35:44.019029,P003,West,109,95.19,0
2025-04-17 13:35:44.019029,P004,West,138,370.22,0
2025-04-17 13:35:44.019029,P005,East,107,436.23,0
2025-04-17 13:35:44.019029,P006,West,135,484.2,0
2025-04-17 13:35:44.019029,P007,West,164,472.95,1
2025-04-17 13:35:44.019029,P008,North,189,173.18,0
2025-04-17 13:35:44.019029,P009,South,155,279.85,0
2025-04-17 13:35:44.019029,P010,North,107,489.11,0
2025-04-18 13:35:44.019029,P001,East,59,444.73,0
2025-04-18 13:35:44.019029,P002,North,163,131.41,0
2025-04-18 13:35:44.019029,P003,North,125,63.87,0
2025-04-18 13:35:44.019029,P004,East,141,495.73,0
2025-04-18 13:35:44.019029,P005,South,88,419.16,0
2025-04-18 13:35:44.019029,P006,West,35,385.76,0
2025-04-18 13:35:44.019029,P007,West,42,111.32,0
2025-04-18 13:35:44.019029,P008,North,162,269.31,1
2025-04-18 13:35:44.019029,P009,North,165,141.73,0
2025-04-18 13:35:44.019029,P010,North,108,142.74,0
2025-04-19 13:35:44.019029,P001,South,25,55.09,0
2025-04-19 13:35:44.019029,P002,South,63,426.67,0
2025-04-19 13:35:44.019029,P003,West,155,79.25,0
2025-04-19 13:35:44.019029,P004,West,21,201.68,1
2025-04-19 13:35:44.019029,P005,West,49,427.74,1
2025-04-19 13:35:44.019029,P006,North,101,429.56,0
2025-04-19 13:35:44.019029,P007,West,159,183.68,1
2025-04-19 13:35:44.019029,P008,South,115,268.73,1
2025-04-19 13:35:44.019029,P009,East,119,345.23,0
2025-04-19 13:35:44.019029,P010,East,41,265.09,0
2025-04-20 13:35:44.019029,P001,South,129,487.47,0
2025-04-20 13:35:44.019029,P002,East,65,442.06,0
2025-04-20 13:35:44.019029,P003,East,180,394.75,0
2025-04-20 13:35:44.019029,P004,South,89,412.7,0
2025-04-20 13:35:44.019029,P005,North,179,291.8,0
2025-04-20 13:35:44.019029,P006,South,153,469.41,0
2025-04-20 13:35:44.019029,P007,West,89,478.76,0
2025-04-20 13:35:44.019029,P008,North,116,476.68,0
2025-04-20 13:35:44.019029,P009,West,120,131.94,0
2025-04-20 13:35:44.019029,P010,West,119,254.16,0
2025-04-21 13:35:44.019029,P001,West,102,238.73,0
2025-04-21 13:35:44.019029,P002,West,171,222.87,0
2025-04-21 13:35:44.019029,P003,East,109,374.89,0
2025-04-21 13:35:44.019029,P004,North,159,291.83,1
2025-04-21 13:35:44.019029,P005,South,198,57.98,1
2025-04-21 13:35:44.019029,P006,South,185,147.9,1
2025-04-21 13:35:44.019029,P007,East,35,457.04,0
2025-04-21 13:35:44.019029,P008,North,165,54.97,0
2025-04-21 13:35:44.019029,P009,North,129,442.25,1
2025-04-21 13:35:44.019029,P010,North,69,240.62,0
2025-04-22 13:35:44.019029,P001,East,32,133.99,1
2025-04-22 13:35:44.019029,P002,North,59,151.36,1
2025-04-22 13:35:44.019029,P003,North,22,312.44,0
2025-04-22 13:35:44.019029,P004,West,147,491.18,0
2025-04-22 13:35:44.019029,P005,East,159,254.68,0
2025-04-22 13:35:44.019029,P006,South,139,199.38,0
2025-04-22 13:35:44.019029,P007,North,159,351.82,0
2025-04-22 13:35:44.019029,P008,East,75,372.19,1
2025-04-22 13:35:44.019029,P009,East,111,335.23,0
2025-04-22 13:35:44.019029,P010,South,62,322.02,0
2025-04-23 13:35:44.019029,P001,North,104,115.01,0
2025-04-23 13:35:44.019029,P002,North,133,124.86,0
2025-04-23 13:35:44.019029,P003,West,158,58.44,0
2025-04-23 13:35:44.019029,P004,East,148,460.22,0
2025-04-23 13:35:44.019029,P005,North,27,92.15,0
2025-04-23 13:35:44.019029,P006,South,147,437.43,0
2025-04-23 13:35:44.019029,P007,East,110,387.22,1
2025-04-23 13:35:44.019029,P008,West,176,104.12,1
2025-04-23 13:35:44.019029,P009,South,196,241.53,0
2025-04-23 13:35:44.019029,P010,North,45,496.13,0
2025-04-24 13:35:44.019029,P001,East,145,376.78,0
2025-04-24 13:35:44.019029,P002,North,182,375.3,0
2025-04-24 13:35:44.019029,P003,South,102,474.13,0
2025-04-24 13:35:44.019029,P004,South,149,209.21,0
2025-04-24 13:35:44.019029,P005,West,179,92.73,1
2025-04-24 13:35:44.019029,P006,West,159,408.95,0
2025-04-24 13:35:44.019029,P007,West,78,366.44,0
2025-04-24 13:35:44.019029,P008,South,161,380.9,0
2025-04-24 13:35:44.019029,P009,West,137,144.28,0
2025-04-24 13:35:44.019029,P010,West,179,126.54,0
2025-04-25 13:35:44.019029,P001,South,189,79.48,0
2025-04-25 13:35:44.019029,P002,West,105,81.0,0
2025-04-25 13:35:44.019029,P003,South,74,258.45,0
2025-04-25 13:35:44.019029,P004,West,159,93.99,0
2025-04-25 13:35:44.019029,P005,North,81,111.06,0
2025-04-25 13:35:44.019029,P006,South,94,325.26,0
2025-04-25 13:35:44.019029,P007,South,38,263.14,0
2025-04-25 13:35:44.019029,P008,South,64,399.98,0
2025-04-25 13:35:44.019029,P009,South,125,401.18,0
2025-04-25 13:35:44.019029,P010,East,52,108.65,0
2025-04-26 13:35:44.019029,P001,East,181,430.94,0
2025-04-26 13:35:44.019029,P002,West,116,452.85,1
2025-04-26 13:35:44.019029,P003,West,99,453.09,0
2025-04-26 13:35:44.019029,P004,North,89,420.22,0
2025-04-26 13:35:44.019029,P005,South,27,198.58,1
2025-04-26 13:35:44.019029,P006,South,27,141.22,1
2025-04-26 13:35:44.019029,P007,East,30,456.88,0
2025-04-26 13:35:44.019029,P008,West,31,438.82,0
2025-04-26 13:35:44.019029,P009,East,127,91.49,1
2025-04-26 13:35:44.019029,P010,South,172,424.3,0
2025-04-27 13:35:44.019029,P001,North,179,187.36,0
2025-04-27 13:35:44.019029,P002,South,115,218.76,0
2025-04-27 13:35:44.019029,P003,South,84,114.9,0
2025-04-27 13:35:44.019029,P004,South,133,178.39,1
2025-04-27 13:35:44.019029,P005,South,108,361.61,0
2025-04-27 13:35:44.019029,P006,East,63,102.32,0
2025-04-27 13:35:44.019029,P007,North,92,131.8,1
2025-04-27 13:35:44.019029,P008,West,90,171.59,0
2025-04-27 13:35:44.019029,P009,East,52,345.61,0
2025-04-27 13:35:44.019029,P010,East,94,313.52,1
2025-04-28 13:35:44.019029,P001,North,195,169.98,0
2025-04-28 13:35:44.019029,P002,West,197,245.42,0
2025-04-28 13:35:44.019029,P003,East,165,458.0,1
2025-04-28 13:35:44.019029,P004,West,153,108.76,0
2025-04-28 13:35:44.019029,P005,South,24,172.14,0
2025-04-28 13:35:44.019029,P006,North,28,55.89,0
2025-04-28 13:35:44.019029,P007,North,41,421.31,1
2025-04-28 13:35:44.019029,P008,East,41,77.68,0
2025-04-28 13:35:44.019029,P009,East,123,185.63,1
2025-04-28 13:35:44.019029,P010,South,87,177.91,0
2025-04-29 13:35:44.019029,P001,East,98,371.28,0
2025-04-29 13:35:44.019029,P002,West,153,158.44,0
2025-04-29 13:35:44.019029,P003,North,146,279.08,0
2025-04-29 13:35:44.019029,P004,North,87,210.79,0
2025-04-29 13:35:44.019029,P005,North,20,445.05,0
2025-04-29 13:35:44.019029,P006,South,79,240.23,0
2025-04-29 13:35:44.019029,P007,East,63,424.88,0
2025-04-29 13:35:44.019029,P008,East,182,386.8,0
2025-04-29 13:35:44.019029,P009,West,47,381.76,0
2025-04-29 13:35:44.019029,P010,West,70,237.79,0
2025-04-30 13:35:44.019029,P001,South,61,319.83,0
2025-04-30 13:35:44.019029,P002,East,170,424.38,1
2025-04-30 13:35:44.019029,P003,South,191,417.36,0
2025-04-30 13:35:44.019029,P004,West,148,271.78,0
2025-04-30 13:35:44.019029,P005,East,40,314.29,1
2025-04-30 13:35:44.019029,P006,East,146,329.15,0
2025-04-30 13:35:44.019029,P007,South,64,126.47,0
2025-04-30 13:35:44.019029,P008,South,49,355.96,1
2025-04-30 13:35:44.019029,P009,West,43,460.62,1
2025-04-30 13:35:44.019029,P010,North,197,107.97,0
2025-05-01 13:35:44.019029,P001,East,134,173.87,0
2025-05-01 13:35:44.019029,P002,North,161,153.99,0
2025-05-01 13:35:44.019029,P003,East,155,194.64,0
2025-05-01 13:35:44.019029,P004,West,173,125.93,0
2025-05-01 13:35:44.019029,P005,East,31,254.22,0
2025-05-01 13:35:44.019029,P006,West,58,146.96,0
2025-05-01 13:35:44.019029,P007,South,106,418.43,0
2025-05-01 13:35:44.019029,P008,East,63,254.01,0
2025-05-01 13:35:44.019029,P009,South,199,89.28,0
2025-05-01 13:35:44.019029,P010,West,44,202.77,0
2025-05-02 13:35:44.019029,P001,South,128,226.81,0
2025-05-02 13:35:44.019029,P002,North,148,62.7,0
2025-05-02 13:35:44.019029,P003,North,188,258.36,0
2025-05-02 13:35:44.019029,P004,South,43,137.79,1
2025-05-02 13:35:44.019029,P005,West,173,187.01,1
2025-05-02 13:35:44.019029,P006,North,52,71.33,0
2025-05-02 13:35:44.019029,P007,West,46,466.02,0
2025-05-02 13:35:44.019029,P008,West,68,427.28,0
2025-05-02 13:35:44.019029,P009,South,44,433.21,0
2025-05-02 13:35:44.019029,P010,East,182,461.19,0
2025-05-03 13:35:44.019029,P001,North,81,173.18,0
2025-05-03 13:35:44.019029,P002,North,127,207.06,0
2025-05-03 13:35:44.019029,P003,East,196,368.43,0
2025-05-03 13:35:44.019029,P004,West,81,375.73,0
2025-05-03 13:35:44.019029,P005,South,49,376.32,0
2025-05-03 13:35:44.019029,P006,North,173,474.96,0
2025-05-03 13:35:44.019029,P007,West,90,432.96,0
2025-05-03 13:35:44.019029,P008,South,117,366.57,0
2025-05-03 13:35:44.019029,P009,South,154,240.57,0
2025-05-03 13:35:44.019029,P010,East,120,123.87,1
2025-05-04 13:35:44.019029,P001,West,185,336.59,0
2025-05-04 13:35:44.019029,P002,South,38,280.8,1
2025-05-04 13:35:44.019029,P003,East,157,422.88,0
2025-05-04 13:35:44.019029,P004,South,143,360.62,0
2025-05-04 13:35:44.019029,P005,East,135,406.24,0
2025-05-04 13:35:44.019029,P006,East,47,156.87,0
2025-05-04 13:35:44.019029,P007,West,196,254.12,0
2025-05-04 13:35:44.019029,P008,West,98,62.08,0
2025-05-04 13:35:44.019029,P009,East,187,370.64,0
2025-05-04 13:35:44.019029,P010,West,123,352.35,0
2025-05-05 13:35:44.019029,P001,South,126,415.08,0
2025-05-05 13:35:44.019029,P002,South,180,222.23,1
2025-05-05 13:35:44.019029,P003,North,113,63.57,1
2025-05-05 13:35:44.019029,P004,East,79,379.37,0
2025-05-05 13:35:44.019029,P005,North,69,396.81,1
2025-05-05 13:35:44.019029,P006,West,157,243.25,0
2025-05-05 13:35:44.019029,P007,South,165,157.16,1
2025-05-05 13:35:44.019029,P008,North,126,424.66,0
2025-05-05 13:35:44.019029,P009,South,130,223.77,1
2025-05-05 13:35:44.019029,P010,East,90,301.14,0
2025-05-06 13:35:44.019029,P001,West,33,323.64,0
2025-05-06 13:35:44.019029,P002,South,76,399.96,1
2025-05-06 13:35:44.019029,P003,East,125,215.72,0
2025-05-06 13:35:44.019029,P004,East,39,239.39,0
2025-05-06 13:35:44.019029,P005,North,87,496.24,0
2025-05-06 13:35:44.019029,P006,North,109,430.23,0
2025-05-06 13:35:44.019029,P007,North,191,485.82,0
2025-05-06 13:35:44.019029,P008,North,30,438.42,0
2025-05-06 13:35:44.019029,P009,North,181,257.06,0
2025-05-06 13:35:44.019029,P010,South,86,390.92,0
2025-05-07 13:35:44.019029,P001,East,161,477.53,0
2025-05-07 13:35:44.019029,P002,North,59,415.48,0
2025-05-07 13:35:44.019029,P003,South,125,424.33,1
2025-05-07 13:35:44.019029,P004,South,37,270.07,0
2025-05-07 13:35:44.019029,P005,South,167,72.49,0
2025-05-07 13:35:44.019029,P006,East,121,161.33,0
2025-05-07 13:35:44.019029,P007,West,116,149.45,0
2025-05-07 13:35:44.019029,P008,North,108,480.01,0
2025-05-07 13:35:44.019029,P009,East,69,466.23,0
2025-05-07 13:35:44.019029,P010,East,61,218.93,0
2025-05-08 13:35:44.019029,P001,North,190,495.19,0
2025-05-08 13:35:44.019029,P002,North,91,404.21,0
2025-05-08 13:35:44.019029,P003,East,44,206.26,1
2025-05-08 13:35:44.019029,P004,North,58,414.0,0
2025-05-08 13:35:44.019029,P005,East,78,96.19,0
2025-05-08 13:35:44.019029,P006,North,37,341.58,0
2025-05-08 13:35:44.019029,P007,South,71,237.73,0
2025-05-08 13:35:44.019029,P008,West,57,197.02,0
2025-05-08 13:35:44.019029,P009,East,197,456.3,0
2025-05-08 13:35:44.019029,P010,North,138,263.13,0
2025-05-09 13:35:44.019029,P001,West,89,285.05,0
2025-05-09 13:35:44.019029,P002,West,156,186.73,0
2025-05-09 13:35:44.019029,P003,West,143,202.37,0
2025-05-09 13:35:44.019029,P004,East,91,199.16,0
2025-05-09 13:35:44.019029,P005,West,148,140.26,0
2025-05-09 13:35:44.019029,P006,North,45,155.23,0
2025-05-09 13:35:44.019029,P007,South,176,201.57,0
2025-05-09 13:35:44.019029,P008,West,193,300.82,1
2025-05-09 13:35:44.019029,P009,North,91,134.67,1
2025-05-09 13:35:44.019029,P010,South,140,412.49,0
2025-05-10 13:35:44.019029,P001,West,174,153.74,0
2025-05-10 13:35:44.019029,P002,North,60,74.62,0
2025-05-10 13:35:44.019029,P003,East,181,138.82,1
2025-05-10 13:35:44.019029,P004,South,175,456.36,1
2025-05-10 13:35:44.019029,P005,North,137,69.82,0
2025-05-10 13:35:44.019029,P006,North,55,178.75,0
2025-05-10 13:35:44.019029,P007,East,190,378.98,1
2025-05-10 13:35:44.019029,P008,West,76,283.71,0
2025-05-10 13:35:44.019029,P009,West,185,399.64,0
2025-05-10 13:35:44.019029,P010,South,192,488.42,1
2025-05-11 13:35:44.019029,P001,West,60,101.21,0
2025-05-11 13:35:44.019029,P002,West,58,404.66,0
2025-05-11 13:35:44.019029,P003,West,60,135.26,0
2025-05-11 13:35:44.019029,P004,East,116,171.32,1
2025-05-11 13:35:44.019029,P005,South,25,264.1,0
2025-05-11 13:35:44.019029,P006,North,110,441.61,1
2025-05-11 13:35:44.019029,P007,West,101,88.16,0
2025-05-11 13:35:44.019029,P008,South,102,345.79,0
2025-05-11 13:35:44.019029,P009,South,33,182.01,0
2025-05-11 13:35:44.019029,P010,North,35,351.08,1
2025-05-12 13:35:44.019029,P001,North,82,374.96,0
2025-05-12 13:35:44.019029,P002,East,97,197.04,0
2025-05-12 13:35:44.019029,P003,South,153,430.38,0
2025-05-12 13:35:44.019029,P004,West,115,72.68,0
2025-05-12 13:35:44.019029,P005,South,129,97.94,0
2025-05-12 13:35:44.019029,P006,West,89,172.21,0
2025-05-12 13:35:44.019029,P007,East,35,339.35,0
2025-05-12 13:35:44.019029,P008,South,74,470.66,0
2025-05-12 13:35:44.019029,P009,West,137,223.55,0
2025-05-12 13:35:44.019029,P010,West,73,310.88,0
2025-05-13 13:35:44.019029,P001,North,146,140.88,0
2025-05-13 13:35:44.019029,P002,North,119,127.19,0
2025-05-13 13:35:44.019029,P003,West,118,219.28,0
2025-05-13 13:35:44.019029,P004,South,130,481.82,0
2025-05-13 13:35:44.019029,P005,South,38,231.02,0
2025-05-13 13:35:44.019029,P006,South,158,55.24,1
2025-05-13 13:35:44.019029,P007,South,57,398.6,0
2025-05-13 13:35:44.019029,P008,South,100,485.08,0
2025-05-13 13:35:44.019029,P009,North,97,70.29,0
2025-05-13 13:35:44.019029,P010,East,68,244.95,0
2025-05-14 13:35:44.019029,P001,North,69,94.52,0
2025-05-14 13:35:44.019029,P002,East,162,55.18,0
2025-05-14 13:35:44.019029,P003,East,199,135.09,0
2025-05-14 13:35:44.019029,P004,South,37,180.35,0
2025-05-14 13:35:44.019029,P005,East,158,226.64,0
2025-05-14 13:35:44.019029,P006,South,64,490.55,0
2025-05-14 13:35:44.019029,P007,East,72,212.65,0
2025-05-14 13:35:44.019029,P008,East,97,142.27,0
2025-05-14 13:35:44.019029,P009,North,116,405.61,0
2025-05-14 13:35:44.019029,P010,West,67,215.17,0
2025-05-15 13:35:44.019029,P001,North,174,263.23,0
2025-05-15 13:35:44.019029,P002,North,139,446.36,0
2025-05-15 13:35:44.019029,P003,North,176,246.76,0
2025-05-15 13:35:44.019029,P004,West,52,301.39,0
2025-05-15 13:35:44.019029,P005,West,54,234.75,0
2025-05-15 13:35:44.019029,P006,West,176,447.29,0
2025-05-15 13:35:44.019029,P007,South,111,254.58,0
2025-05-15 13:35:44.019029,P008,North,113,288.69,0
2025-05-15 13:35:44.019029,P009,South,177,389.26,0
2025-05-15 13:35:44.019029,P010,West,27,269.6,0
2025-05-16 13:35:44.019029,P001,West,95,308.65,0
2025-05-16 13:35:44.019029,P002,West,55,431.95,0
2025-05-16 13:35:44.019029,P003,East,128,178.28,1
2025-05-16 13:35:44.019029,P004,East,129,478.59,0
2025-05-16 13:35:44.019029,P005,West,183,102.24,0
2025-05-16 13:35:44.019029,P006,West,41,287.07,1
2025-05-16 13:35:44.019029,P007,North,75,72.88,1
2025-05-16 13:35:44.019029,P008,North,42,389.99,0
2025-05-16 13:35:44.019029,P009,East,38,303.97,0
2025-05-16 13:35:44.019029,P010,West,179,59.43,1
2025-05-17 13:35:44.019029,P001,East,149,268.78,0
2025-05-17 13:35:44.019029,P002,South,140,302.5,0
2025-05-17 13:35:44.019029,P003,West,156,449.99,0
2025-05-17 13:35:44.019029,P004,North,97,326.48,0
2025-05-17 13:35:44.019029,P005,North,120,244.86,0
2025-05-17 13:35:44.019029,P006,East,114,52.86,0
2025-05-17 13:35:44.019029,P007,South,26,494.81,0
2025-05-17 13:35:44.019029,P008,East,93,431.69,0
2025-05-17 13:35:44.019029,P009,North,33,142.98,0
2025-05-17 13:35:44.019029,P010,East,139,205.84,0
2025-05-18 13:35:44.019029,P001,South,77,322.36,0
2025-05-18 13:35:44.019029,P002,East,136,421.05,0
2025-05-18 13:35:44.019029,P003,East,68,315.95,0
2025-05-18 13:35:44.019029,P004,North,188,297.54,0
2025-05-18 13:35:44.019029,P005,West,95,455.41,0
2025-05-18 13:35:44.019029,P006,South,95,179.8,1
2025-05-18 13:35:44.019029,P007,North,94,497.76,0
2025-05-18 13:35:44.019029,P008,South,185,252.79,0
2025-05-18 13:35:44.019029,P009,East,50,486.43,0
2025-05-18 13:35:44.019029,P010,West,81,78.6,0
2025-05-19 13:35:44.019029,P001,East,176,329.47,0
2025-05-19 13:35:44.019029,P002,North,92,357.69,0
2025-05-19 13:35:44.019029,P003,South,41,435.93,1
2025-05-19 13:35:44.019029,P004,West,78,118.76,0
2025-05-19 13:35:44.019029,P005,North,101,439.74,0
2025-05-19 13:35:44.019029,P006,West,164,281.81,0
2025-05-19 13:35:44.019029,P007,North,129,181.63,0
2025-05-19 13:35:44.019029,P008,West,78,377.78,0
2025-05-19 13:35:44.019029,P009,South,184,374.61,0
2025-05-19 13:35:44.019029,P010,East,195,84.13,0
2025-05-20 13:35:44.019029,P001,East,167,259.18,1
2025-05-20 13:35:44.019029,P002,East,91,318.92,0
2025-05-20 13:35:44.019029,P003,East,139,406.63,0
2025-05-20 13:35:44.019029,P004,East,24,310.72,0
2025-05-20 13:35:44.019029,P005,West,154,214.33,0
2025-05-20 13:35:44.019029,P006,West,126,440.04,0
2025-05-20 13:35:44.019029,P007,East,70,256.23,0
2025-05-20 13:35:44.019029,P008,South,105,475.63,0
2025-05-20 13:35:44.019029,P009,South,89,235.38,0
2025-05-20 13:35:44.019029,P010,East,81,481.47,0
2025-05-21 13:35:44.019029,P001,North,98,337.78,1
2025-05-21 13:35:44.019029,P002,North,155,132.53,0
2025-05-21 13:35:44.019029,P003,East,69,173.4,0
2025-05-21 13:35:44.019029,P004,East,92,413.8,0
2025-05-21 13:35:44.019029,P005,West,196,127.36,0
2025-05-21 13:35:44.019029,P006,South,44,173.54,0
2025-05-21 13:35:44.019029,P007,East,104,492.86,0
2025-05-21 13:35:44.019029,P008,South,33,408.34,1
2025-05-21 13:35:44.019029,P009,West,182,399.44,0
2025-05-21 13:35:44.019029,P010,West,82,57.67,0
2025-05-22 13:35:44.019029,P001,West,147,194.54,0
2025-05-22 13:35:44.019029,P002,East,59,324.84,0
2025-05-22 13:35:44.019029,P003,North,97,376.9,0
2025-05-22 13:35:44.019029,P004,East,192,122.12,0
2025-05-22 13:35:44.019029,P005,East,195,191.7,1
2025-05-22 13:35:44.019029,P006,South,46,310.42,0
2025-05-22 13:35:44.019029,P007,East,126,86.16,0
2025-05-22 13:35:44.019029,P008,South,122,368.43,1
2025-05-22 13:35:44.019029,P009,North,31,59.19,0
2025-05-22 13:35:44.019029,P010,East,25,282.46,0
2025-05-23 13:35:44.019029,P001,East,191,209.31,0
2025-05-23 13:35:44.019029,P002,East,179,259.4,1
2025-05-23 13:35:44.019029,P003,South,189,158.63,0
2025-05-23 13:35:44.019029,P004,West,56,299.52,0
2025-05-23 13:35:44.019029,P005,South,93,153.42,0
2025-05-23 13:35:44.019029,P006,East,120,499.55,0
2025-05-23 13:35:44.019029,P007,North,154,86.84,0
2025-05-23 13:35:44.019029,P008,South,157,113.18,0
2025-05-23 13:35:44.019029,P009,South,50,412.99,0
2025-05-23 13:35:44.019029,P010,West,49,122.47,0
2025-05-24 13:35:44.019029,P001,East,59,403.22,0
2025-05-24 13:35:44.019029,P002,East,179,84.36,1
2025-05-24 13:35:44.019029,P003,North,187,461.21,0
2025-05-24 13:35:44.019029,P004,South,24,190.73,0
2025-05-24 13:35:44.019029,P005,North,87,407.53,0
2025-05-24 13:35:44.019029,P006,West,38,395.52,0
2025-05-24 13:35:44.019029,P007,West,113,134.56,0
2025-05-24 13:35:44.019029,P008,West,114,403.79,1
2025-05-24 13:35:44.019029,P009,South,109,331.31,0
2025-05-24 13:35:44.019029,P010,West,125,383.41,0
2025-05-25 13:35:44.019029,P001,West,175,234.18,1
2025-05-25 13:35:44.019029,P002,East,193,211.61,0
2025-05-25 13:35:44.019029,P003,East,169,149.73,0
2025-05-25 13:35:44.019029,P004,East,75,216.05,0
2025-05-25 13:35:44.019029,P005,South,152,189.16,1
2025-05-25 13:35:44.019029,P006,South,124,398.52,0
2025-05-25 13:35:44.019029,P007,West,52,51.62,0
2025-05-25 13:35:44.019029,P008,East,41,350.57,1
2025-05-25 13:35:44.019029,P009,West,136,397.05,0
2025-05-25 13:35:44.019029,P010,West,72,220.87,1
2025-05-26 13:35:44.019029,P001,East,181,159.2,0
2025-05-26 13:35:44.019029,P002,North,138,273.01,0
2025-05-26 13:35:44.019029,P003,North,124,464.56,1
2025-05-26 13:35:44.019029,P004,North,199,480.9,1
2025-05-26 13:35:44.019029,P005,West,61,315.25,0
2025-05-26 13:35:44.019029,P006,South,180,268.25,0
2025-05-26 13:35:44.019029,P007,North,169,252.94,0
2025-05-26 13:35:44.019029,P008,East,174,134.66,0
2025-05-26 13:35:44.019029,P009,West,71,379.76,1
2025-05-26 13:35:44.019029,P010,East,139,481.17,0
2025-05-27 13:35:44.019029,P001,East,177,320.76,0
2025-05-27 13:35:44.019029,P002,West,69,96.44,0
2025-05-27 13:35:44.019029,P003,North,41,190.5,0
2025-05-27 13:35:44.019029,P004,East,28,218.5,0
2025-05-27 13:35:44.019029,P005,South,20,481.13,1
2025-05-27 13:35:44.019029,P006,West,181,299.78,0
2025-05-27 13:35:44.019029,P007,West,26,333.27,0
2025-05-27 13:35:44.019029,P008,East,186,199.74,0
2025-05-27 13:35:44.019029,P009,North,106,316.56,0
2025-05-27 13:35:44.019029,P010,East,151,392.47,0
2025-05-28 13:35:44.019029,P001,South,69,457.33,0
