date,product_id,planned_qty,produced_qty,machine_utilization,downtime_hours
2025-04-09 13:35:44.019029,P005,70,185,60.84,2.09
2025-04-09 13:35:44.019029,P006,236,180,80.2,3.32
2025-04-09 13:35:44.019029,P007,56,197,96.39,3.35
2025-04-09 13:35:44.019029,P008,229,125,65.73,2.52
2025-04-09 13:35:44.019029,P009,112,86,89.75,1.89
2025-04-09 13:35:44.019029,P010,122,61,66.99,2.5
2025-04-10 13:35:44.019029,P001,273,309,83.65,0.57
2025-04-10 13:35:44.019029,P002,213,208,88.57,2.48
2025-04-10 13:35:44.019029,P003,97,174,82.21,0.19
2025-04-10 13:35:44.019029,P004,229,154,90.66,2.65
2025-04-10 13:35:44.019029,P005,154,242,73.94,1.05
2025-04-10 13:35:44.019029,P006,236,273,97.52,3.12
2025-04-10 13:35:44.019029,P007,121,133,64.86,1.77
2025-04-10 13:35:44.019029,P008,266,124,67.16,0.39
2025-04-10 13:35:44.019029,P009,210,287,77.83,1.15
2025-04-10 13:35:44.019029,P010,232,218,85.19,2.91
2025-04-11 13:35:44.019029,P001,278,139,75.5,3.14
2025-04-11 13:35:44.019029,P002,263,252,70.27,4.45
2025-04-11 13:35:44.019029,P003,108,207,77.95,1.19
2025-04-11 13:35:44.019029,P004,289,181,71.97,0.12
2025-04-11 13:35:44.019029,P005,292,55,81.32,0.5
2025-04-11 13:35:44.019029,P006,150,198,70.93,4.58
2025-04-11 13:35:44.019029,P007,148,43,82.67,1.69
2025-04-11 13:35:44.019029,P008,243,291,76.63,4.6
2025-04-11 13:35:44.019029,P009,298,181,88.13,4.84
2025-04-11 13:35:44.019029,P010,166,299,81.75,1.96
2025-04-12 13:35:44.019029,P001,155,259,90.15,0.07
2025-04-12 13:35:44.019029,P002,144,158,78.88,2.17
2025-04-12 13:35:44.019029,P003,228,263,62.91,3.52
2025-04-12 13:35:44.019029,P004,238,222,74.4,0.91
2025-04-12 13:35:44.019029,P005,206,67,93.52,0.05
2025-04-12 13:35:44.019029,P006,244,135,64.99,2.81
2025-04-12 13:35:44.019029,P007,212,67,91.19,2.16
2025-04-12 13:35:44.019029,P008,298,174,60.53,1.21
2025-04-12 13:35:44.019029,P009,198,152,69.94,1.12
2025-04-12 13:35:44.019029,P010,176,302,67.6,0.53
2025-04-13 13:35:44.019029,P001,75,173,63.5,3.47
2025-04-13 13:35:44.019029,P002,251,137,73.96,2.11
2025-04-13 13:35:44.019029,P003,123,125,69.29,4.94
2025-04-13 13:35:44.019029,P004,161,146,82.22,3.29
2025-04-13 13:35:44.019029,P005,296,77,72.54,0.84
2025-04-13 13:35:44.019029,P006,158,203,71.02,2.2
2025-04-13 13:35:44.019029,P007,197,198,92.98,2.28
2025-04-13 13:35:44.019029,P008,230,298,93.68,0.29
2025-04-13 13:35:44.019029,P009,241,233,98.3,3.49
2025-04-13 13:35:44.019029,P010,168,247,95.63,3.69
2025-04-14 13:35:44.019029,P001,120,190,93.75,0.02
2025-04-14 13:35:44.019029,P002,298,53,66.18,2.85
2025-04-14 13:35:44.019029,P003,200,86,62.95,4.23
2025-04-14 13:35:44.019029,P004,177,261,66.35,2.45
2025-04-14 13:35:44.019029,P005,125,111,95.52,4.65
2025-04-14 13:35:44.019029,P006,299,162,91.01,4.9
2025-04-14 13:35:44.019029,P007,224,163,80.25,3.61
2025-04-14 13:35:44.019029,P008,233,271,90.45,2.5
2025-04-14 13:35:44.019029,P009,278,216,95.71,2.16
2025-04-14 13:35:44.019029,P010,220,274,97.23,2.51
2025-04-15 13:35:44.019029,P001,190,188,88.7,1.68
2025-04-15 13:35:44.019029,P002,122,211,89.61,0.89
2025-04-15 13:35:44.019029,P003,142,269,69.69,4.65
2025-04-15 13:35:44.019029,P004,88,223,80.66,0.11
2025-04-15 13:35:44.019029,P005,83,286,74.09,4.75
2025-04-15 13:35:44.019029,P006,130,274,86.29,0.9
2025-04-15 13:35:44.019029,P007,83,107,81.15,3.58
2025-04-15 13:35:44.019029,P008,273,58,72.33,4.19
2025-04-15 13:35:44.019029,P009,167,181,66.18,0.12
2025-04-15 13:35:44.019029,P010,289,68,83.67,4.19
2025-04-16 13:35:44.019029,P001,184,253,65.57,3.81
2025-04-16 13:35:44.019029,P002,120,138,84.12,0.52
2025-04-16 13:35:44.019029,P003,100,175,81.37,0.32
2025-04-16 13:35:44.019029,P004,205,41,92.7,4.03
2025-04-16 13:35:44.019029,P005,240,144,64.57,3.95
2025-04-16 13:35:44.019029,P006,68,110,87.96,2.29
2025-04-16 13:35:44.019029,P007,53,256,62.08,4.31
2025-04-16 13:35:44.019029,P008,108,269,66.56,1.72
2025-04-16 13:35:44.019029,P009,168,42,69.99,4.59
2025-04-16 13:35:44.019029,P010,292,201,64.63,4.91
2025-04-17 13:35:44.019029,P001,206,138,94.19,4.52
2025-04-17 13:35:44.019029,P002,90,42,94.67,3.08
2025-04-17 13:35:44.019029,P003,178,263,65.15,1.17
2025-04-17 13:35:44.019029,P004,119,73,77.3,2.3
2025-04-17 13:35:44.019029,P005,149,52,91.49,4.44
2025-04-17 13:35:44.019029,P006,242,223,83.04,2.7
2025-04-17 13:35:44.019029,P007,255,77,86.96,4.64
2025-04-17 13:35:44.019029,P008,230,284,67.35,2.98
2025-04-17 13:35:44.019029,P009,164,170,74.09,4.26
2025-04-17 13:35:44.019029,P010,75,208,84.29,1.43
2025-04-18 13:35:44.019029,P001,71,158,68.99,0.94
2025-04-18 13:35:44.019029,P002,294,161,88.73,4.57
2025-04-18 13:35:44.019029,P003,272,216,82.03,4.19
2025-04-18 13:35:44.019029,P004,60,99,66.14,1.04
2025-04-18 13:35:44.019029,P005,288,133,76.7,0.84
2025-04-18 13:35:44.019029,P006,250,235,73.27,4.03
2025-04-18 13:35:44.019029,P007,123,141,86.15,3.05
2025-04-18 13:35:44.019029,P008,86,288,74.43,4.29
2025-04-18 13:35:44.019029,P009,178,64,68.98,2.31
2025-04-18 13:35:44.019029,P010,66,195,80.4,0.94
2025-04-19 13:35:44.019029,P001,158,60,95.44,0.69
2025-04-19 13:35:44.019029,P002,172,96,95.82,2.22
2025-04-19 13:35:44.019029,P003,238,236,72.21,1.97
2025-04-19 13:35:44.019029,P004,219,100,71.81,2.46
2025-04-19 13:35:44.019029,P005,233,151,61.28,4.27
2025-04-19 13:35:44.019029,P006,264,238,60.13,0.66
2025-04-19 13:35:44.019029,P007,194,223,79.67,4.91
2025-04-19 13:35:44.019029,P008,84,171,80.61,0.73
2025-04-19 13:35:44.019029,P009,288,296,67.39,1.84
2025-04-19 13:35:44.019029,P010,82,236,94.82,1.16
2025-04-20 13:35:44.019029,P001,68,70,81.4,3.43
2025-04-20 13:35:44.019029,P002,179,128,71.55,4.45
2025-04-20 13:35:44.019029,P003,78,118,72.8,2.18
2025-04-20 13:35:44.019029,P004,219,90,84.78,2.41
2025-04-20 13:35:44.019029,P005,294,219,73.21,3.13
2025-04-20 13:35:44.019029,P006,55,95,79.04,0.05
2025-04-20 13:35:44.019029,P007,112,217,71.11,0.49
2025-04-20 13:35:44.019029,P008,224,250,79.69,3.5
2025-04-20 13:35:44.019029,P009,228,230,84.37,3.75
2025-04-20 13:35:44.019029,P010,206,202,91.51,1.24
2025-04-21 13:35:44.019029,P001,240,174,63.95,2.26
2025-04-21 13:35:44.019029,P002,169,251,61.83,3.0
2025-04-21 13:35:44.019029,P003,88,285,90.68,4.91
2025-04-21 13:35:44.019029,P004,216,283,95.06,3.21
2025-04-21 13:35:44.019029,P005,102,122,69.93,3.89
2025-04-21 13:35:44.019029,P006,296,194,69.31,2.91
2025-04-21 13:35:44.019029,P007,230,152,64.09,0.51
2025-04-21 13:35:44.019029,P008,60,83,95.53,2.49
2025-04-21 13:35:44.019029,P009,74,103,74.73,3.79
2025-04-21 13:35:44.019029,P010,103,172,64.63,4.5
2025-04-22 13:35:44.019029,P001,65,251,67.08,2.04
2025-04-22 13:35:44.019029,P002,106,148,89.0,3.13
2025-04-22 13:35:44.019029,P003,285,95,87.24,4.22
2025-04-22 13:35:44.019029,P004,102,214,84.22,0.83
2025-04-22 13:35:44.019029,P005,252,267,82.66,4.25
2025-04-22 13:35:44.019029,P006,255,93,99.67,2.11
2025-04-22 13:35:44.019029,P007,197,128,77.46,0.84
2025-04-22 13:35:44.019029,P008,121,197,90.39,1.83
2025-04-22 13:35:44.019029,P009,206,238,83.43,4.72
2025-04-22 13:35:44.019029,P010,218,130,76.78,3.75
2025-04-23 13:35:44.019029,P001,226,281,89.16,2.6
2025-04-23 13:35:44.019029,P002,50,178,99.58,0.74
2025-04-23 13:35:44.019029,P003,219,40,73.56,0.84
2025-04-23 13:35:44.019029,P004,164,145,83.39,0.54
2025-04-23 13:35:44.019029,P005,61,42,71.19,3.14
2025-04-23 13:35:44.019029,P006,229,49,99.71,2.69
2025-04-23 13:35:44.019029,P007,129,176,87.44,4.49
2025-04-23 13:35:44.019029,P008,232,293,69.61,2.29
2025-04-23 13:35:44.019029,P009,219,124,63.43,3.13
2025-04-23 13:35:44.019029,P010,121,110,92.15,2.38
2025-04-24 13:35:44.019029,P001,299,121,94.96,1.31
2025-04-24 13:35:44.019029,P002,109,156,91.17,3.02
2025-04-24 13:35:44.019029,P003,62,186,99.43,1.17
2025-04-24 13:35:44.019029,P004,172,201,95.05,2.3
2025-04-24 13:35:44.019029,P005,105,200,92.81,2.29
2025-04-24 13:35:44.019029,P006,135,258,64.46,1.95
2025-04-24 13:35:44.019029,P007,216,69,81.02,1.85
2025-04-24 13:35:44.019029,P008,200,116,77.82,2.31
2025-04-24 13:35:44.019029,P009,191,212,95.32,4.72
2025-04-24 13:35:44.019029,P010,153,77,65.28,2.1
2025-04-25 13:35:44.019029,P001,221,253,61.23,1.9
2025-04-25 13:35:44.019029,P002,205,186,85.12,3.23
2025-04-25 13:35:44.019029,P003,279,239,64.99,0.12
2025-04-25 13:35:44.019029,P004,267,58,67.53,0.4
2025-04-25 13:35:44.019029,P005,268,216,60.27,1.07
2025-04-25 13:35:44.019029,P006,205,269,68.71,3.94
2025-04-25 13:35:44.019029,P007,180,63,76.57,0.59
2025-04-25 13:35:44.019029,P008,73,304,63.81,4.54
2025-04-25 13:35:44.019029,P009,207,171,62.89,1.82
2025-04-25 13:35:44.019029,P010,150,56,84.76,4.88
2025-04-26 13:35:44.019029,P001,156,193,99.57,3.01
2025-04-26 13:35:44.019029,P002,137,192,98.77,1.42
2025-04-26 13:35:44.019029,P003,203,276,70.99,1.61
2025-04-26 13:35:44.019029,P004,189,301,82.74,1.63
2025-04-26 13:35:44.019029,P005,222,201,91.49,0.65
2025-04-26 13:35:44.019029,P006,224,41,83.81,1.07
2025-04-26 13:35:44.019029,P007,281,205,90.24,3.27
2025-04-26 13:35:44.019029,P008,238,196,95.1,4.15
2025-04-26 13:35:44.019029,P009,283,237,84.96,4.37
2025-04-26 13:35:44.019029,P010,246,83,98.32,0.95
2025-04-27 13:35:44.019029,P001,217,299,93.95,4.95
2025-04-27 13:35:44.019029,P002,52,82,90.33,0.71
2025-04-27 13:35:44.019029,P003,174,118,70.9,1.25
2025-04-27 13:35:44.019029,P004,123,262,90.03,4.17
2025-04-27 13:35:44.019029,P005,189,103,99.25,0.31
2025-04-27 13:35:44.019029,P006,220,268,80.28,2.13
2025-04-27 13:35:44.019029,P007,177,189,89.16,1.49
2025-04-27 13:35:44.019029,P008,171,265,81.74,1.72
2025-04-27 13:35:44.019029,P009,55,301,62.34,4.61
2025-04-27 13:35:44.019029,P010,69,248,87.56,0.71
2025-04-28 13:35:44.019029,P001,98,216,76.03,2.86
2025-04-28 13:35:44.019029,P002,55,274,87.13,1.69
2025-04-28 13:35:44.019029,P003,274,91,68.68,4.93
2025-04-28 13:35:44.019029,P004,162,117,93.22,2.18
2025-04-28 13:35:44.019029,P005,194,230,84.22,2.74
2025-04-28 13:35:44.019029,P006,154,43,86.65,0.95
2025-04-28 13:35:44.019029,P007,200,150,60.11,3.59
2025-04-28 13:35:44.019029,P008,82,48,83.29,0.04
2025-04-28 13:35:44.019029,P009,126,218,90.34,0.11
2025-04-28 13:35:44.019029,P010,202,64,69.19,1.58
2025-04-29 13:35:44.019029,P001,232,65,84.89,3.6
2025-04-29 13:35:44.019029,P002,87,188,95.98,1.02
2025-04-29 13:35:44.019029,P003,121,158,77.46,3.07
2025-04-29 13:35:44.019029,P004,120,150,72.84,2.77
2025-04-29 13:35:44.019029,P005,83,212,88.91,1.1
2025-04-29 13:35:44.019029,P006,113,125,87.79,1.14
2025-04-29 13:35:44.019029,P007,53,266,66.68,1.77
2025-04-29 13:35:44.019029,P008,176,297,94.17,3.3
2025-04-29 13:35:44.019029,P009,90,229,77.54,3.94
2025-04-29 13:35:44.019029,P010,118,245,64.91,1.37
2025-04-30 13:35:44.019029,P001,54,115,75.43,0.24
2025-04-30 13:35:44.019029,P002,61,141,88.75,3.65
2025-04-30 13:35:44.019029,P003,94,119,78.03,4.13
2025-04-30 13:35:44.019029,P004,177,164,85.66,2.34
2025-04-30 13:35:44.019029,P005,223,87,75.22,3.18
2025-04-30 13:35:44.019029,P006,70,211,73.97,2.72
2025-04-30 13:35:44.019029,P007,82,47,86.82,2.2
2025-04-30 13:35:44.019029,P008,57,217,67.57,3.71
2025-04-30 13:35:44.019029,P009,286,155,92.29,0.51
2025-04-30 13:35:44.019029,P010,50,214,96.63,0.76
2025-05-01 13:35:44.019029,P001,105,74,60.68,2.13
2025-05-01 13:35:44.019029,P002,56,88,68.03,1.93
2025-05-01 13:35:44.019029,P003,144,183,82.18,1.27
2025-05-01 13:35:44.019029,P004,193,93,67.38,3.89
2025-05-01 13:35:44.019029,P005,273,171,84.71,2.47
2025-05-01 13:35:44.019029,P006,259,179,89.21,4.39
2025-05-01 13:35:44.019029,P007,202,47,72.28,3.51
2025-05-01 13:35:44.019029,P008,76,203,68.19,1.97
2025-05-01 13:35:44.019029,P009,253,150,68.45,0.84
2025-05-01 13:35:44.019029,P010,50,41,73.44,2.97
2025-05-02 13:35:44.019029,P001,142,292,79.89,4.39
2025-05-02 13:35:44.019029,P002,128,183,66.3,3.72
2025-05-02 13:35:44.019029,P003,205,41,93.28,3.15
2025-05-02 13:35:44.019029,P004,103,120,61.16,1.88
2025-05-02 13:35:44.019029,P005,272,268,96.09,3.73
2025-05-02 13:35:44.019029,P006,73,270,76.15,0.86
2025-05-02 13:35:44.019029,P007,295,152,76.6,0.94
2025-05-02 13:35:44.019029,P008,165,81,65.48,4.09
2025-05-02 13:35:44.019029,P009,252,56,63.25,3.56
2025-05-02 13:35:44.019029,P010,116,54,81.86,1.28
2025-05-03 13:35:44.019029,P001,93,202,90.99,3.46
2025-05-03 13:35:44.019029,P002,121,276,78.68,3.38
2025-05-03 13:35:44.019029,P003,261,74,67.64,0.09
2025-05-03 13:35:44.019029,P004,159,263,85.67,4.96
2025-05-03 13:35:44.019029,P005,139,60,95.92,0.11
2025-05-03 13:35:44.019029,P006,185,78,67.97,4.04
2025-05-03 13:35:44.019029,P007,148,92,91.04,2.03
2025-05-03 13:35:44.019029,P008,50,103,64.45,1.32
2025-05-03 13:35:44.019029,P009,96,246,70.3,3.71
2025-05-03 13:35:44.019029,P010,67,164,79.79,4.27
2025-05-04 13:35:44.019029,P001,68,44,79.98,3.08
2025-05-04 13:35:44.019029,P002,276,177,64.48,3.32
2025-05-04 13:35:44.019029,P003,157,136,95.66,4.67
2025-05-04 13:35:44.019029,P004,156,83,87.91,2.82
2025-05-04 13:35:44.019029,P005,142,189,61.82,3.53
2025-05-04 13:35:44.019029,P006,78,176,74.34,0.91
2025-05-04 13:35:44.019029,P007,59,185,64.7,1.76
2025-05-04 13:35:44.019029,P008,132,290,69.14,3.56
2025-05-04 13:35:44.019029,P009,127,237,71.02,4.63
2025-05-04 13:35:44.019029,P010,122,141,98.35,0.26
2025-05-05 13:35:44.019029,P001,181,101,93.03,3.6
2025-05-05 13:35:44.019029,P002,139,101,74.59,4.58
2025-05-05 13:35:44.019029,P003,160,169,71.17,4.26
2025-05-05 13:35:44.019029,P004,115,273,71.16,4.23
2025-05-05 13:35:44.019029,P005,148,166,99.22,0.05
2025-05-05 13:35:44.019029,P006,242,243,89.27,0.03
2025-05-05 13:35:44.019029,P007,93,205,77.81,0.04
2025-05-05 13:35:44.019029,P008,157,232,73.46,1.01
2025-05-05 13:35:44.019029,P009,167,139,73.2,4.44
2025-05-05 13:35:44.019029,P010,128,254,79.03,4.09
2025-05-06 13:35:44.019029,P001,249,281,78.48,1.6
2025-05-06 13:35:44.019029,P002,274,143,65.38,0.26
2025-05-06 13:35:44.019029,P003,83,196,78.33,3.55
2025-05-06 13:35:44.019029,P004,85,163,74.63,1.24
2025-05-06 13:35:44.019029,P005,237,67,68.18,4.77
2025-05-06 13:35:44.019029,P006,69,233,97.61,2.56
2025-05-06 13:35:44.019029,P007,225,171,74.47,2.73
2025-05-06 13:35:44.019029,P008,218,291,80.39,1.45
2025-05-06 13:35:44.019029,P009,298,270,64.06,1.18
2025-05-06 13:35:44.019029,P010,128,172,68.09,1.1
2025-05-07 13:35:44.019029,P001,293,154,95.09,3.83
2025-05-07 13:35:44.019029,P002,270,110,80.28,1.53
2025-05-07 13:35:44.019029,P003,52,172,80.95,2.89
2025-05-07 13:35:44.019029,P004,223,201,76.15,1.85
2025-05-07 13:35:44.019029,P005,117,232,77.66,3.82
2025-05-07 13:35:44.019029,P006,216,236,64.52,2.34
2025-05-07 13:35:44.019029,P007,278,299,93.78,1.56
2025-05-07 13:35:44.019029,P008,230,212,72.99,2.63
2025-05-07 13:35:44.019029,P009,161,291,81.56,4.97
2025-05-07 13:35:44.019029,P010,90,243,70.5,0.43
2025-05-08 13:35:44.019029,P001,294,260,69.28,3.07
2025-05-08 13:35:44.019029,P002,219,73,97.98,1.78
2025-05-08 13:35:44.019029,P003,264,43,64.11,4.12
2025-05-08 13:35:44.019029,P004,294,135,89.58,1.02
2025-05-08 13:35:44.019029,P005,266,303,65.97,4.98
2025-05-08 13:35:44.019029,P006,277,253,80.6,4.48
2025-05-08 13:35:44.019029,P007,159,159,85.12,4.96
2025-05-08 13:35:44.019029,P008,299,177,76.5,2.31
2025-05-08 13:35:44.019029,P009,159,126,81.94,1.32
2025-05-08 13:35:44.019029,P010,90,95,61.38,3.19
2025-05-09 13:35:44.019029,P001,280,176,94.8,2.4
2025-05-09 13:35:44.019029,P002,163,110,60.07,4.5
2025-05-09 13:35:44.019029,P003,285,282,67.16,3.8
2025-05-09 13:35:44.019029,P004,134,86,90.49,0.42
2025-05-09 13:35:44.019029,P005,229,257,75.72,1.29
2025-05-09 13:35:44.019029,P006,90,155,61.43,0.02
2025-05-09 13:35:44.019029,P007,64,81,73.91,2.57
2025-05-09 13:35:44.019029,P008,84,113,63.18,2.7
2025-05-09 13:35:44.019029,P009,206,231,89.48,0.4
2025-05-09 13:35:44.019029,P010,217,61,92.98,4.27
2025-05-10 13:35:44.019029,P001,138,163,70.57,3.25
2025-05-10 13:35:44.019029,P002,205,135,79.63,0.33
2025-05-10 13:35:44.019029,P003,281,49,79.33,1.57
2025-05-10 13:35:44.019029,P004,277,154,81.13,3.69
2025-05-10 13:35:44.019029,P005,58,113,96.69,1.74
2025-05-10 13:35:44.019029,P006,276,99,83.85,0.98
2025-05-10 13:35:44.019029,P007,280,262,87.97,3.12
2025-05-10 13:35:44.019029,P008,155,102,83.97,0.15
2025-05-10 13:35:44.019029,P009,294,193,99.24,2.09
2025-05-10 13:35:44.019029,P010,299,101,95.46,1.44
2025-05-11 13:35:44.019029,P001,180,243,73.33,2.77
2025-05-11 13:35:44.019029,P002,214,306,94.97,2.99
2025-05-11 13:35:44.019029,P003,238,277,64.33,4.89
2025-05-11 13:35:44.019029,P004,100,272,83.78,1.97
2025-05-11 13:35:44.019029,P005,80,153,65.23,4.27
2025-05-11 13:35:44.019029,P006,74,154,94.73,0.99
2025-05-11 13:35:44.019029,P007,96,209,92.28,4.81
2025-05-11 13:35:44.019029,P008,260,185,72.54,4.34
2025-05-11 13:35:44.019029,P009,69,103,69.95,0.79
2025-05-11 13:35:44.019029,P010,207,270,66.49,4.84
2025-05-12 13:35:44.019029,P001,140,127,72.78,1.58
2025-05-12 13:35:44.019029,P002,223,220,76.37,4.93
2025-05-12 13:35:44.019029,P003,282,196,65.84,4.11
2025-05-12 13:35:44.019029,P004,228,222,88.59,1.45
2025-05-12 13:35:44.019029,P005,282,214,76.16,1.75
2025-05-12 13:35:44.019029,P006,87,122,94.87,1.58
2025-05-12 13:35:44.019029,P007,285,265,95.52,1.0
2025-05-12 13:35:44.019029,P008,114,266,85.07,4.86
2025-05-12 13:35:44.019029,P009,95,269,65.09,2.83
2025-05-12 13:35:44.019029,P010,146,122,70.24,1.0
2025-05-13 13:35:44.019029,P001,233,306,85.09,1.94
2025-05-13 13:35:44.019029,P002,63,107,91.78,3.26
2025-05-13 13:35:44.019029,P003,235,163,70.04,0.04
2025-05-13 13:35:44.019029,P004,119,99,95.91,4.83
2025-05-13 13:35:44.019029,P005,94,106,60.38,0.16
2025-05-13 13:35:44.019029,P006,51,244,60.06,1.15
2025-05-13 13:35:44.019029,P007,244,274,65.29,3.98
2025-05-13 13:35:44.019029,P008,217,259,80.52,4.64
2025-05-13 13:35:44.019029,P009,285,84,94.99,3.45
2025-05-13 13:35:44.019029,P010,205,103,61.87,4.8
2025-05-14 13:35:44.019029,P001,136,52,99.27,3.81
2025-05-14 13:35:44.019029,P002,191,81,62.95,3.45
2025-05-14 13:35:44.019029,P003,222,255,76.0,4.24
2025-05-14 13:35:44.019029,P004,105,171,89.67,3.09
2025-05-14 13:35:44.019029,P005,140,167,68.31,1.71
2025-05-14 13:35:44.019029,P006,185,46,90.99,0.99
2025-05-14 13:35:44.019029,P007,197,165,80.55,0.53
2025-05-14 13:35:44.019029,P008,112,258,92.33,4.5
2025-05-14 13:35:44.019029,P009,129,73,61.89,2.91
2025-05-14 13:35:44.019029,P010,115,216,87.84,4.9
2025-05-15 13:35:44.019029,P001,219,258,78.43,1.8
2025-05-15 13:35:44.019029,P002,89,151,81.55,4.25
2025-05-15 13:35:44.019029,P003,204,74,88.25,2.72
2025-05-15 13:35:44.019029,P004,54,176,76.69,1.41
2025-05-15 13:35:44.019029,P005,293,178,82.12,4.44
2025-05-15 13:35:44.019029,P006,187,49,78.08,2.65
2025-05-15 13:35:44.019029,P007,202,86,87.66,4.95
2025-05-15 13:35:44.019029,P008,151,207,97.74,2.53
2025-05-15 13:35:44.019029,P009,124,159,68.58,4.02
2025-05-15 13:35:44.019029,P010,176,120,75.6,4.64
2025-05-16 13:35:44.019029,P001,179,42,99.99,1.18
2025-05-16 13:35:44.019029,P002,143,136,71.55,1.39
2025-05-16 13:35:44.019029,P003,142,115,61.54,4.98
2025-05-16 13:35:44.019029,P004,170,160,98.61,2.54
2025-05-16 13:35:44.019029,P005,124,286,62.54,2.74
2025-05-16 13:35:44.019029,P006,200,61,81.32,4.56
2025-05-16 13:35:44.019029,P007,299,224,99.74,4.34
2025-05-16 13:35:44.019029,P008,135,250,73.1,3.01
2025-05-16 13:35:44.019029,P009,276,115,69.86,1.6
2025-05-16 13:35:44.019029,P010,235,130,97.46,1.48
2025-05-17 13:35:44.019029,P001,174,131,69.12,1.03
2025-05-17 13:35:44.019029,P002,99,150,85.68,0.38
2025-05-17 13:35:44.019029,P003,256,83,77.15,4.73
2025-05-17 13:35:44.019029,P004,229,266,96.64,0.67
2025-05-17 13:35:44.019029,P005,181,297,87.36,3.45
2025-05-17 13:35:44.019029,P006,93,113,80.71,3.65
2025-05-17 13:35:44.019029,P007,121,59,61.18,0.28
2025-05-17 13:35:44.019029,P008,126,163,82.49,2.87
2025-05-17 13:35:44.019029,P009,143,175,75.49,0.71
2025-05-17 13:35:44.019029,P010,82,297,88.22,4.0
2025-05-18 13:35:44.019029,P001,294,146,93.1,0.16
2025-05-18 13:35:44.019029,P002,164,102,71.76,2.08
2025-05-18 13:35:44.019029,P003,129,127,64.13,1.86
2025-05-18 13:35:44.019029,P004,88,254,67.39,1.11
2025-05-18 13:35:44.019029,P005,81,96,69.15,1.04
2025-05-18 13:35:44.019029,P006,92,263,60.34,0.32
2025-05-18 13:35:44.019029,P007,256,118,96.8,2.62
2025-05-18 13:35:44.019029,P008,217,221,99.31,3.87
2025-05-18 13:35:44.019029,P009,199,213,72.53,0.67
2025-05-18 13:35:44.019029,P010,294,297,74.94,2.5
2025-05-19 13:35:44.019029,P001,62,94,94.38,3.0
2025-05-19 13:35:44.019029,P002,163,217,78.64,4.54
2025-05-19 13:35:44.019029,P003,92,85,69.24,4.17
2025-05-19 13:35:44.019029,P004,94,101,72.74,2.52
2025-05-19 13:35:44.019029,P005,244,240,93.32,3.24
2025-05-19 13:35:44.019029,P006,74,267,71.99,1.05
2025-05-19 13:35:44.019029,P007,271,164,68.72,1.08
2025-05-19 13:35:44.019029,P008,116,170,75.66,4.36
2025-05-19 13:35:44.019029,P009,83,132,72.93,3.24
2025-05-19 13:35:44.019029,P010,93,304,82.09,1.25
2025-05-20 13:35:44.019029,P001,78,249,75.59,2.34
2025-05-20 13:35:44.019029,P002,124,185,62.4,3.03
2025-05-20 13:35:44.019029,P003,258,139,80.91,1.36
2025-05-20 13:35:44.019029,P004,77,264,71.1,3.05
2025-05-20 13:35:44.019029,P005,186,61,80.97,4.23
2025-05-20 13:35:44.019029,P006,87,249,75.1,1.98
2025-05-20 13:35:44.019029,P007,128,250,82.49,0.26
2025-05-20 13:35:44.019029,P008,77,87,83.13,1.61
2025-05-20 13:35:44.019029,P009,198,235,84.05,2.18
2025-05-20 13:35:44.019029,P010,284,246,67.4,1.53
2025-05-21 13:35:44.019029,P001,58,225,96.96,1.37
2025-05-21 13:35:44.019029,P002,267,193,68.88,4.64
2025-05-21 13:35:44.019029,P003,201,130,68.01,0.5
2025-05-21 13:35:44.019029,P004,156,281,74.36,4.15
2025-05-21 13:35:44.019029,P005,115,211,69.5,1.54
2025-05-21 13:35:44.019029,P006,201,117,92.34,1.98
2025-05-21 13:35:44.019029,P007,268,187,65.13,0.76
2025-05-21 13:35:44.019029,P008,168,167,77.94,2.18
2025-05-21 13:35:44.019029,P009,96,265,68.64,2.4
2025-05-21 13:35:44.019029,P010,220,301,72.9,4.08
2025-05-22 13:35:44.019029,P001,145,107,89.78,4.95
2025-05-22 13:35:44.019029,P002,121,121,83.75,2.04
2025-05-22 13:35:44.019029,P003,295,88,84.66,3.55
2025-05-22 13:35:44.019029,P004,254,229,98.39,4.03
2025-05-22 13:35:44.019029,P005,223,155,97.59,0.97
2025-05-22 13:35:44.019029,P006,127,59,64.51,0.97
2025-05-22 13:35:44.019029,P007,111,173,60.8,4.37
2025-05-22 13:35:44.019029,P008,239,283,99.5,3.43
2025-05-22 13:35:44.019029,P009,122,138,69.9,1.86
2025-05-22 13:35:44.019029,P010,152,196,70.42,4.48
2025-05-23 13:35:44.019029,P001,86,135,85.49,3.94
2025-05-23 13:35:44.019029,P002,140,92,63.87,3.44
2025-05-23 13:35:44.019029,P003,287,55,92.67,2.5
2025-05-23 13:35:44.019029,P004,107,103,68.17,2.1
2025-05-23 13:35:44.019029,P005,195,92,88.24,0.4
2025-05-23 13:35:44.019029,P006,186,230,86.92,0.84
2025-05-23 13:35:44.019029,P007,151,279,66.03,3.29
2025-05-23 13:35:44.019029,P008,83,88,64.78,1.57
2025-05-23 13:35:44.019029,P009,224,210,76.42,4.58
2025-05-23 13:35:44.019029,P010,198,173,66.55,0.15
2025-05-24 13:35:44.019029,P001,271,153,98.49,2.18
2025-05-24 13:35:44.019029,P002,289,235,69.32,2.43
2025-05-24 13:35:44.019029,P003,150,302,96.33,2.02
2025-05-24 13:35:44.019029,P004,229,281,70.08,2.58
